split,label,class_name,path
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/497.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/296 (6).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/187 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/110 (9).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/365 (7).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/122 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/509 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/66 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/296.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/929 (2).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/640 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/881 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/617 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/76.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/86 (2).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/356.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/231 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/536 (7).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/668 (3).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/401 (3).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/730 (9).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/199 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/637 (7).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/55 (9).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/293 (3).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/883 (3).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/899 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/110 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/345.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/532 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/112 (4).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/372 (9).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/599 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/44 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/599 (7).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/285 (3).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/908 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/562.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/156 (2).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/208 (9).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/859 (4).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/995 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/896 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/164 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/973 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/233 (3).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/69 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/244.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/316.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/63.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/473.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/615 (7).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/561 (3).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/321 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/244 (6).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/387 (7).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/693.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/213 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/833 (9).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/193 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/449 (9).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/362 (4).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/847 (7).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/498 (9).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/453 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/679 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/993 (7).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/601 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/381 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/472 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/534 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/322.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/164 (7).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/47 (7).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/22 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/131 (6).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/950 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/363 (2).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/338.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/910 (3).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/31 (7).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/960 (3).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/626.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/377 (3).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/425 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/863 (2).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/464 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/875 (9).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/520 (3).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/420.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/29 (2).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/407 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/298 (3).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/372 (4).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/615 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/776 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/619 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/813.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/389 (7).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/402 (4).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/960 (9).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/10 (6).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/557 (4).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/117 (2).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/890 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/665 (6).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/783 (3).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/446 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/991 (9).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/671 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/481 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/863.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/744 (2).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/274 (9).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/792 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/661 (6).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/607 (2).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/728 (4).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/77.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/984.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/793 (3).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/466 (4).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/407.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/657 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/703 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/633 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/948 (6).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/199 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/465 (2).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/817 (6).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/873 (4).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/213 (2).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/983.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/448 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/151 (7).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/101 (6).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/644 (2).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/965 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/793 (6).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/588 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/877 (7).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/222 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/418.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/210 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/836 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/882 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/956 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/40.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/558 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/512 (2).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/235.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/258 (4).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/289 (3).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/48 (7).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/803 (9).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/270.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/375 (2).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/312 (7).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/648 (4).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/31 (4).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/301 (3).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/584 (2).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/838 (9).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/241 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/548 (2).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/416 (2).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/307 (6).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/229 (2).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/313 (6).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/335 (6).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/356 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/414 (6).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/161 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/482.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/105 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/353 (4).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/275 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/930 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/711.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/287.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/502 (4).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/485 (4).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/154 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/6 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/838 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/965 (6).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/588 (4).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/133 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/329 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/620 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/515 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/195 (9).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/411 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/233 (9).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/369 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/80 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/825 (9).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/331 (6).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/935 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/768 (7).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/242 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/772 (3).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/861 (3).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/886 (9).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/153 (2).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/405 (4).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/403 (6).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/21 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/60 (3).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/19 (6).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/981 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/255 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/520 (4).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/133 (9).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/723 (2).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/296 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/488 (7).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/632 (4).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/453 (6).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/18 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/571 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/937 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/507 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/184 (2).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/973 (3).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/628 (9).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/42 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/382 (7).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/675 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/250 (6).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/459 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/651 (6).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/733 (9).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/549 (3).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/773.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/327 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/400 (2).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/957 (6).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/349 (7).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/567 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/855 (5).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/385 (6).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/219 (4).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/941.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/917 (10).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/640 (4).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/888 (7).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/386 (3).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/420 (2).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/309 (3).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/581 (4).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/69 (4).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/910 (2).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/67 (6).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/688 (3).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/659 (6).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/989 (9).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/97 (4).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/153 (4).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/698 (7).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/621.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/815.jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/74 (2).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/717 (8).jpg
test,0,FAKE,/Users/yunsung5387/Documents/ai image distinguish/data/archive/test/FAKE/855 (10).jpg
